ReservoirID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
148,315.251,2379.744,1673.523,3660.116,716.104,1841.158,484.047,269.378,314.288,397.625,565.005,254.511,2227.428,335.837,301.546,376.472,507.635,1011.816,364.579,272.294
1585,34.309,49.212,36.687,25.21,44.868,37.681,28.628,12.743,19.856,14.005,16.962,39.125,42.716,39.964,46.292,34.866,36.857,35.526,25.831,36.466
1586,101.374,168.266,170.396,131.56,76.377,84.349,124.212,133.691,166.949,115.079,128.972,151.663,140.211,155.59,164.829,127.964,164.947,64.488,108.893,139.96
1587,83.754,154.355,144.755,152.889,55.161,55.416,117.005,112.942,142.83,105.197,116.21,97.324,97.729,104.732,112.212,126.755,161.135,87.177,103.829,146.941
1592,85.941,152.182,145.378,158.772,109.671,80.71,122.824,151.424,172.379,150.829,128.188,159.79,100.162,106.08,148.73,152.411,174.428,130.523,170.999,183.043
1595,184.937,208.893,321.934,208.667,210.082,202.38,200.171,198.104,185.956,198.727,181.397,180.831,177.178,379.36,236.275,191.96,226.053,195.811,190.884,191.478
1600,54.821,45.25,30.95,32.536,55.699,55.388,36.897,55.946,21.702,29.721,24.687,49.625,25.765,26.683,26.403,26.156,37.041,33.589,38.143,26.646
1606,13.649,15.433,14.158,16.565,13.507,11.129,16.509,15.489,16.562,15.354,14.045,16.922,9.974,14.39,15.859,15.332,14.82,13.473,12.124,14.38
1615,77.328,90.959,34.711,49.351,55.974,89.416,47.337,58.384,78.146,53.216,17.902,65.205,84.16,70.073,125.409,55.402,61.354,50.704,42.031,146.953
1617,13.932,13.422,12.601,16.962,11.044,9.146,12.459,16.072,11.874,19.34,15.368,15.365,9.648,14.077,13.648,12.074,14.116,12.7,13.542,11.994
1619,29.308,16.82,16.112,19.878,14.555,10.675,16.622,15.149,15.079,19.881,16.582,17.571,7.328,14.447,22.209,10.523,20.702,14.756,18.151,18.222
1620,18.406,15.857,12.771,18.434,13.507,12.374,20.19,20.53,13.573,19.997,14.217,19.051,14.331,15.788,16.911,12.429,14.658,16.118,18.532,13.599
163,0.017,0.037,0.037,0.035,0.053,0.041,0.069,0.041,0.026,0.038,0.036,0.071,0.048,0.066,0.081,0.063,0.101,0.03,0.071,0.063
1631,114.881,114.117,113.55,130.512,122.442,122.357,129.946,132.446,127.304,129.909,128.96,141.901,139.378,139.797,144.268,141.536,164.422,148.309,161.004,144.427
1634,290.998,240.027,281.497,131.928,140.076,140.614,285.115,246.583,216.9,166.064,142.037,170.764,206.302,120.736,195.733,113.423,119.773,103.59,154.164,155.247
1636,20.048,20.048,18.123,20.586,20.445,20.473,25.315,25.088,23.338,24.675,25.022,27.277,16.069,20.472,22.098,24.666,23.407,20.233,25.115,24.776
1645,32.656,28.43,37.038,49.972,35.283,28.883,42.369,43.473,47.933,34.086,43.168,45.599,28.577,44.922,36.684,37.748,44.123,18.236,29.123,51.166
1650,10.845,15.376,16.452,16.65,10.364,18.802,21.832,13.734,14.176,14.37,18.315,17.785,12.197,16.464,16.927,17.907,11.568,14.536,15.582,12.371
1654,54.779,56.464,57.462,62.021,51.77,49.696,52.974,52.23,54.885,47.091,53.341,55.075,46.529,58.3,56.329,50.454,49.51,37.37,40.834,44.464
1655,73.985,66.183,67.613,70.339,34.971,35.049,65.291,84.377,70.686,30.993,70.36,70.931,72.008,88.287,72.894,72.218,61.617,63.211,71.201,71.696
1656,123.334,111.497,73.482,82.798,73.956,134.802,143.304,140.791,108.319,110.733,58.811,58.313,126.628,157.533,137.477,141.672,58.483,42.733,80.222,170.328
168,43.042,1022.236,1186.474,3794.451,419.089,526.692,444.574,64.562,118.081,196.519,131.107,891.979,2016.156,98.259,319.98,187.74,495.544,362.455,552.178,138.469
1683,115.61,92.914,98.854,87.945,74.402,79.422,105.608,137.16,105.777,68.697,74.917,107.915,123.086,118.841,122.791,104.454,74.032,118.558,99.817,113.492
169,57.2,257.683,80.703,260.515,123.744,82.119,79.287,61.447,89.198,113.55,170.75,84.667,282.602,75.04,164.237,45.024,131.39,103.639,68.243,135.354
1691,46.836,65.157,66.714,93.644,36.925,43.531,71.947,52.593,49.535,63.319,61.068,59.743,59.171,56.155,63.056,55.56,61.915,63.546,61.439,61.966
1699,184.031,197.68,216.369,198.926,188.647,213.764,271.445,226.959,185.617,242.703,220.503,199.35,220.871,210.337,255.276,211.753,217.643,239.702,204.532,160.953
1703,79.584,38.688,28.402,22.696,11.305,23.142,33.874,27.375,51.813,0.736,16.865,29.923,23.095,80.238,34.542,17.728,29.474,29.682,24.597,29.745
1706,49.554,51.197,56.209,52.584,48.96,55.189,52.245,51.242,54.702,48.399,49.042,48.093,54.694,66.547,64.987,65.61,67.204,69.557,65.729,67.663
1707,57.03,58.021,51.253,73.539,70.679,53.349,75.493,64.537,68.26,78.698,67.136,73.564,49.155,78.477,79.969,74.136,68.445,76.433,75.461,52.831
1709,357.103,451.341,429.396,414.36,376.132,416.144,399.72,332.496,326.804,511.033,394.991,444.97,414.416,415.436,432.313,350.732,414.105,327.342,429.339,359.652
1712,36.925,46.666,44.571,38.114,64.902,42.707,63.359,57.656,30.834,61.399,38.041,57.279,34.439,49.971,61.722,61.173,63.792,54.801,46.103,34.915
1713,0.821,44.854,80.397,77.09,66.063,53.66,85.568,67.83,39.457,56.254,41.83,56.07,76.603,69.872,49.056,41.249,40.875,63.095,41.951,62.96
1714,121.656,130.668,119.391,123.242,121.323,101.848,135.906,133.103,150.065,118.35,119.944,133.66,117.107,119.571,131.416,92.095,103.301,103.286,115.634,127.848
1716,216.369,65.129,20.388,53.264,3.625,142.773,71.103,11.327,28.6,190.572,402.099,219.455,33.725,48.224,86.933,18.972,18.972,144.133,44.174,17.273
1718,113.614,111.639,84.568,74.863,70.65,70.558,119.072,73.652,123.072,76.852,100.46,86.396,89.221,88.564,126.502,91.667,58.471,62.06,98.077,64.232
1723,29.28,39.61,31.106,20.38,44.047,38.236,40.17,40.779,36.951,44.378,34.521,35.065,44.811,34.006,37.743,25.797,33.561,40.966,44.582,42.574
1726,53.575,67.762,79.797,65.299,86.451,66.29,80.306,82.628,32.242,71.429,86.443,69.688,74.094,69.107,86.584,72.267,72.655,85.834,71.406,52.93
173,18.774,53.575,152.146,168.711,70.792,65.129,11.921,21.719,15.857,7.702,142.773,18.972,15.348,12.459,6.23,6.796,15.999,15.008,0.311,12.261
1733,192.781,131.56,131.39,49.923,146.879,133.627,130.965,159.888,66.89,152.407,145.571,145.158,139.675,174.222,155.592,154.075,152.996,148.425,153.185,123.696
1735,111.143,120.176,114.57,80.42,171.175,127.409,99.013,155.875,50.633,118.639,202.173,93.202,177.929,136.563,176.249,140.08,129.059,221.2,139.409,70.212
1739,100.744,111.781,88.235,90.288,92.964,74.693,97.155,105.671,101.431,94.097,93.247,102.796,104.005,98.118,96.172,109.418,86.414,75.521,89.089,95.614
1740,290.998,240.027,281.497,131.928,140.076,140.614,285.115,246.583,216.9,166.064,142.037,170.764,206.302,120.736,195.733,113.423,119.773,103.59,154.164,155.247
1741,158.1,190.069,156.84,116.007,145.237,114.895,172.725,125.521,173.44,115.617,113.056,153.482,158.527,124.846,164.688,141.946,116.794,136.92,148.188,147.256
1742,60.541,40.889,77.645,53.122,112.163,28.892,99.358,109.691,32.154,112.947,113.109,72.692,90.716,75.031,109.04,69.79,78.551,108.782,110.116,36.396
1744,21.974,32.678,12.551,19.468,17.74,4.163,26.894,18.116,12.948,14.597,17.171,21.96,22.416,21.751,17.48,31.253,12.466,17.723,20.954,27.655
1752,3446.324,2679.137,2562.387,3992.612,4545.101,2158.505,1840.479,2225.587,2842.639,3587.002,3438.736,3450.289,2555.704,1468.226,3707.151,3023.894,1843.792,4845.486,3375.136,3974.971
1753,10321.474,4026.649,6467.557,8469.555,10361.117,4599.47,3993.037,7555.857,6209.053,9610.495,8917.328,10849.808,9591.721,6773.973,10015.058,6859.037,5450.984,8799.219,6838.875,8777.613
1754,112.786,51.197,92.086,123.263,385.25,66.148,49.271,102.394,59.012,179.557,159.877,166.871,102.28,102.932,140.706,103.186,103.017,143.226,182.445,102.648
1755,120.814,119.178,110.11,106.004,135.687,123.787,148.061,128.608,145.52,117.416,93.016,128.13,142.999,110.625,141.735,109.881,111.385,112.988,106.736,115.494
1756,828.068,794.938,793.38,796.41,866.183,652.419,476.005,649.786,322.84,782.903,767.414,929.754,472.919,760.023,1008.333,758.324,598.73,995.477,924.77,421.609
1761,684.87,458.336,615.466,871.421,752.179,641.347,707.58,1023.737,562.315,878.925,759.088,764.978,698.236,999.357,769.198,753.538,940.458,705.938,972.456,614.843
1762,173.242,75.861,98.854,180.746,289.341,136.006,87.357,141.924,100.808,232.141,126.236,181.426,126.604,137.535,184.144,109.982,101.799,182.275,176.357,107.972
1768,2360.205,1544.455,2117.502,2558.763,3173.973,1673.749,1694.987,2412.478,2131.179,3041.932,2245.041,2714.052,2682.167,1548.702,2919.349,2020.998,1510.928,2878.629,2113.623,2447.987
1775,257.683,135.921,144.416,256.38,439.958,243.524,351.836,243.524,259.325,311.598,260.628,365.287,249.414,130.257,363.871,250.49,131.192,254.851,137.931,252.727
1776,150.674,121.791,120.29,151.467,115.391,36.868,107.745,152.146,20.756,102.563,102.592,150.589,140.395,149.626,151.183,149.343,148.295,133.004,149.824,48.478
1777,566.336,132.155,363.276,361.86,804.424,355.376,213.084,365.768,242.817,594.993,368.345,823.679,371.658,377.321,711.346,371.431,304.632,387.827,518.537,359.397
1782,127.086,117.798,126.576,189.326,46.666,144.076,109.954,113.267,86.593,184.172,112.757,113.834,210.167,98.089,197.934,113.692,170.411,100.949,5.89,172.364
1796,212.376,236.162,423.478,342.633,380.748,352.771,409.149,445.423,117.855,432.936,356.622,401.419,419.995,446.811,431.803,393.604,453.862,412.406,441.346,342.718
180,3.483,141.159,57.795,118.506,141.839,59.947,109.728,40.351,88.405,83.11,114.938,58.786,141.811,28.005,57.2,3.483,57.002,114.145,266.886,83.421
182,106.471,133.485,688.834,223.618,140.451,142.32,453.748,150.787,1180.867,1288.839,3114.027,1020.651,816.458,724.514,101.233,127.397,210.932,229.536,652.051,1025.946
1848,157.158,121.762,137.336,198.218,191.138,181.228,120.346,178.679,147.247,179.812,184.059,294.495,184.059,121.762,161.406,169.901,120.346,181.228,152.911,172.732
185,19.114,22.908,44.118,201.191,273.116,38.001,23.191,19.057,19.312,36.784,199.322,52.726,169.25,20.728,20.02,19.822,19.85,21.408,21.464,35.962
1851,506.871,290.077,294.75,458.477,561.126,490.305,336.602,314.911,302.678,243.723,686.626,423.506,487.36,615.72,1117.239,428.546,594.341,386.694,598.107,220.39
1864,86.366,69.376,70.792,141.584,141.584,140.168,65.129,84.95,67.96,67.96,101.94,147.247,137.336,62.297,69.376,96.277,67.96,72.208,144.416,141.018
1869,162.822,135.921,144.416,250.604,216.624,167.069,67.96,147.247,84.95,144.416,169.901,325.643,181.228,144.416,144.416,144.416,144.416,148.663,130.257,169.901
1872,400.4,711.148,475.949,942.808,898.775,842.963,945.526,782.223,1237.161,559.71,228.46,169.646,153.958,809.068,704.352,779.165,703.191,284.301,142.122,118.024
1879,812.692,707.92,773.049,804.197,804.197,798.534,373.782,455.9,328.475,571.999,676.772,758.89,402.099,478.554,373.782,351.128,351.128,276.938,280.053,261.364
1883,54.538,60.683,17.783,66.403,64.279,40.833,74.586,72.548,60.4,72.123,69.461,195.386,52.386,59.295,43.495,75.153,51.848,81.326,64.109,221.721
190,18.576,144.727,53.66,20.048,183.578,114.655,124.509,46.949,47.317,101.431,34.886,119.497,269.746,34.66,33.159,105.99,90.246,221.352,47.034,43.693
191,36.868,113.664,85.857,141.584,99.279,85.092,68.13,13.196,14.753,56.69,38.228,70.877,141.556,34.065,15.546,12.743,51.452,140.508,51.027,21.408
1910,1782.543,1693.628,1509.512,1415.019,1099.57,766.904,1156.005,1404.598,722.928,1012.864,4636.055,1224.447,815.92,2358.903,2949.138,1547.655,2036.374,1269.527,3118.076,622.743
193,10.336,61.023,84.809,196.434,222.91,112.644,98.741,6.683,6.145,7.532,6.06,98.061,265.668,14.385,7.872,6.739,6.428,196.122,14.13,6.881
198,89.566,90.302,97.835,121.054,217.756,136.629,135.892,120.743,94.776,85.63,118.024,96.305,104.574,199.464,110.209,112.899,83.251,86.508,127.454,101.516
203,2.803,53.944,47.402,53.094,57.738,45.817,51.055,22.37,5.154,7.504,17.556,45.562,129.691,16.707,40.295,7.192,27.241,48.79,9.571,8.608
204,135.921,37.661,92.03,149.23,152.344,45.59,179.245,38.511,36.529,35.962,28.883,28.005,25.967,68.81,45.024,65.695,107.604,193.687,117.515,122.895
210,87.216,246.639,192.271,1418.672,226.818,214.641,187.174,96.277,37.945,79.853,202.182,252.869,24.607,37.095,27.043,156.309,237.295,60.032,33.697,34.83
214,82.713,220.956,117.288,328.22,156.507,82.374,87.442,44.231,63.515,89.736,158.716,167.494,86.225,65.723,110.634,100.496,172.025,66.091,71.245,63.684
223,27.92,28.204,25.627,23.475,28.09,24.437,23.39,8.438,23.786,28.175,28.204,27.127,28.232,28.175,27.043,5.324,23.56,27.892,13.564,20.671
292,19.454,21.776,43.608,20.785,19.652,24.579,36.603,21.691,22.27,19.86,24.004,35.895,23.561,17.804,23.737,52.282,25.752,28.425,28.09,23.843
293,42.475,42.475,33.98,33.98,39.644,39.644,34.046,28.856,41.95,39.3,43.843,40.834,39.863,35.376,70.254,36.255,89.706,41.579,35.247,32.738
295,12.113,9.26,9.231,9.429,10.704,9.883,14.633,12.912,13.337,12.006,9.961,14.216,18.583,9.456,13.411,13.884,8.212,11.327,12.928,10.127
297,807.029,1132.672,614.475,583.326,603.148,682.435,747.564,764.554,716.415,741.9,741.9,781.544,801.365,707.92,594.653,566.336,798.534,792.87,648.455,739.068
300,63.939,89.764,93.729,18.632,17.783,24.806,59.37,63.838,19.964,68.64,47.16,100.145,27.108,43.452,68.661,125.458,93.648,125.503,31.668,27.375
307,413.426,424.753,441.743,407.763,385.109,413.426,410.594,322.812,345.466,379.446,370.951,232.198,237.862,249.188,345.466,407.763,464.396,580.495,631.466,348.297
310,5068.707,6569.498,6031.478,6003.162,4672.272,5068.707,4700.589,4587.322,4020.986,4728.906,6031.478,5295.242,5097.024,4615.638,4898.806,4397.599,6379.775,8358.27,5804.944,5232.945
316,818.356,362.455,1350.711,761.722,625.801,1345.048,1362.038,923.128,1189.306,682.435,999.583,1466.81,1571.582,1078.87,1393.187,651.286,849.504,1282.751,1390.355,648.455
317,49.838,51.82,45.93,46.694,46.836,46.779,47.571,46.185,48.11,47.344,47.54,47.431,48.644,50.404,49.099,48.261,48.745,47.859,48.485,48.803
319,161.499,396.084,218.71,133.849,121.932,148.249,213.339,130.399,56.945,193.201,170.864,229.111,54.708,168.343,119.808,178.792,201.842,246.781,155.742,152.465
320,4.219,7.787,7.815,1.416,1.416,10.715,6.371,1.727,7.674,2.832,8.495,4.332,10.76,9.911,5.097,4.814,1.863,4.894,5.62,6.163
338,467.227,481.386,713.583,339.802,512.534,614.475,710.752,707.92,716.415,560.673,707.92,719.247,699.425,713.583,722.078,648.455,710.7515,710.752,563.504,540.851
355,148.918,281.865,176.244,277.844,185.475,138.101,222.012,120.085,100.494,74.682,104.848,357.882,125.84,222.635,154.481,408.177,215.185,326.797,201.314,291.946
361,58.049,34.83,41.626,9.684,4.984,55.784,9.883,28.005,4.389,40.21,9.486,21.153,34.263,57.2,52.386,32.281,19.001,6.938,16.82,29.733
362,28.204,29.733,29.733,32.564,73.227,38.228,29.589,26.296,29.613,26.403,26.687,28.946,24.967,20.863,27.219,43.551,27.612,25.18,35.602,33.623
364,56.433,34.183,58.713,58.616,73.326,48.399,100.676,65.044,72.705,99.098,92.892,79.764,71.188,50.7,32.224,46.799,50.514,33.009,60.127,67.837
367,11.27,11.893,15.857,16.141,15.291,13.507,10.477,12.431,7.787,8.665,9.09,10.137,11.044,10.817,8.891,10.137,12.148,14.045,13.96,13.252
368,17.544,15.21,18.646,17.465,13.213,15.716,19.791,18.278,17.812,21.366,22.852,16.197,13.819,15.574,17.387,4.927,14.866,15.376,17.358,15.121
372,10.364,12.148,24.466,24.267,27.581,19.227,29.166,4.644,5.182,26.873,10.987,24.154,6.711,24.466,3.511,22.908,16.594,28.6,15.546,28.09
373,156.054,416.682,230.272,178.792,212.631,56.549,256.12,118.494,63.411,120.132,135.479,195.303,57.319,57.906,64.884,206.086,227.865,190.459,244.119,123.829
374,6.624,55.477,53.666,44.446,46.145,45.72,47.391,42.34,42.803,47.011,59.511,26.65,30.48,12.713,24.742,19.258,32.036,32.297,35.54,49.998
378,1.557,3.03,2.265,3.2,2.549,2.549,4.248,4.502,2.633,4.106,3.398,5.324,1.416,4.955,1.133,2.832,3.823,2.265,2.265,1.416
382,48.139,5.663,83.284,84.95,63.005,12.828,48.139,2.832,2.28,67.79,2.492,1.869,2.718,98.627,2.72,5.663,14.158,57.766,16.99,37.86
384,156.026,239.843,194.253,255.701,255.418,213.226,294.495,116.099,160.839,100.808,113.55,199.067,142.15,85.8,169.901,143.0,258.816,331.307,173.299,185.758
385,5.409,4.417,6.909,4.531,6.513,3.208,7.674,4.361,3.851,5.125,4.369,9.911,4.698,1.724,4.562,6.184,6.55,5.298,5.267,10.675
386,79.287,5.805,213.226,319.98,509.702,151.212,569.168,7.362,5.862,210.111,6.569,5.805,4.814,131.107,6.371,75.323,169.618,117.798,288.831,72.491
390,11.751,14.243,36.362,37.382,48.706,20.656,34.83,16.764,23.984,24.664,22.852,16.169,24.692,21.889,21.238,13.535,25.145,49.554,21.096,25.06
391,134.505,325.643,113.834,108.453,245.79,109.586,109.869,109.303,273.257,130.54,226.818,269.859,276.655,300.158,215.491,156.026,96.843,129.974,132.239,126.293
393,183.776,57.823,116.665,218.634,99.93,57.172,205.096,50.585,39.247,37.749,41.95,302.651,41.617,142.142,151.619,269.358,119.61,182.53,174.828,187.74
398,69.32,39.077,45.307,58.333,37.661,30.865,48.827,37.381,42.707,28.892,34.425,77.022,34.117,25.745,28.926,87.516,44.562,43.971,50.468,59.186
399,26.759,28.94,26.759,23.928,28.6,24.211,26.873,34.83,23.871,26.816,23.729,27.212,23.56,24.834,21.889,26.533,34.688,26.476,27.241,26.958
41,220.729,436.277,193.375,150.306,167.182,205.637,419.627,293.589,288.492,298.884,386.326,178.679,312.844,166.305,337.395,192.214,204.136,284.074,279.289,194.055
413,652.493,818.907,367.891,361.958,372.398,360.258,373.893,299.345,572.931,421.702,609.408,599.582,1259.905,622.477,717.485,381.96,324.658,331.145,351.418,306.69
415,86.706,86.395,65.072,230.131,251.198,113.522,159.537,76.455,91.916,127.539,101.034,82.402,73.85,86.423,107.038,52.811,124.424,151.183,86.593,149.853
